352	根	120778	68.179301062369	gen1	radical (chem.)/root/basis
353	干	120564	68.241606745344	gan1/gan4	dry/to concern/shield, to work/to do/to manage, manage/stem
354	造	120496	68.303877286931	zao4	to make/to build/to invent/to manufacture
355	言	120308	68.366050672912	yan2	to speak/to say/talk/word
356	联	120301	68.428220441397	lian2	to ally/to unite/to join
357	持	119990	68.490229489705	chi2	to grasp/to hold/support/manage/direct/maintain
358	组	119734	68.552106241019	zu3	to form/compose/make up/group/to organize/cord
359	每	119594	68.613910642414	mei3	each/every
360	济	119161	68.675491275845	ji4	aid/ferry/frugal
361	车	118824	68.736897752686	che1/ju1	car/a vehicle/machine/to shape with a lathe, vehicle on land
362	亲	118451	68.798111468672	qin1/qing4	dear/intimate/parent/relation/closely related, parents-in-law of one's offspring
363	极	117736	68.858955683287	ji2	extremely/pole (geography, physics)/utmost/top
364	林	117675	68.919768374009	lin2	woods/forest
365	服	116961	68.980212080144	fu2	clothes/dress/garment/submit/take (medicine)
366	快	116923	69.040636148444	kuai4	fast/quick/swift
367	办	116904	69.101050397827	ban4	to do/to manage/to handle/to go about/to run/to set up/to deal with
368	议	116810	69.161416069407	yi4	criticize/discuss
369	往	116539	69.221641692215	wang3/wang4	to go (in a direction)/past/previous/towards, toward/(of a train) bound for
370	元	116488	69.281840958982	yuan2	(dynasty)/dollar/primary/first
371	英	116193	69.341887774134	ying1	(surname)/English/brave
372	士	115704	69.401681881355	shi4	scholar/warrior/knight
373	证	115610	69.461427410773	zheng4	prove, confirm, verify/proof, certificate/proof/to prove/to demonstrate/to confirm/certificate/proof
374	近	115441	69.521085603504	jin4	near/close (to)/approximately
375	失	115346	69.580694701647	shi1	to lose/to miss/to fail
376	转	115087	69.64016995244	zhuan3/zhuan4	to convey/to forward (mail)/to transfer/to turn/to shift, to revolve/to turn/to circle about/to walk about
377	夫	114784	69.699488617337	fu1	porter, husband/man
378	令	114570	69.758696690215	ling4	make or cause to be/order/command/decree/honorable
379	准	113877	69.817546630996	zhun3	to allow/to grant/to permit/accurate/standard, accurate/standard
380	布	113652	69.87628029512	bu4	diffuse/extend/notify, to declare/to announce/to spread/to make known/spread/(cotton) cloth
381	始	112987	69.93467029713	shi3	begin
382	怎	112294	69.992702167042	zen3	how
383	呢	112185	70.050677707375	ne/ni2	(question particle), woolen material
384	存	110970	70.108025353768	cun2	exist/deposit/store/keep/survive
385	未	110491	70.165125460082	wei4	1-3 p.m./8th earthly branch/not yet/did not/have not/not
386	远	110455	70.222206962131	yuan3	far/distant/remote
387	叫	110131	70.279121025797	jiao4	to (be) call(ed)
388	台	109362	70.335637681694	tai2	surname/(classical) you (in letters)/platform/Taiwan (abbr.), desk/platform, (measure word)/platform/stage/terrace/stand/support/desk/station/broadcasting station, typhoon
389	单	109359	70.392152787236	chan2/dan1/shan4	chieftain, bill/list/form/single/only/sole, (surname)
390	影	108862	70.448411050565	ying3	picture/image/reflection/shadow
391	具	108811	70.504642957853	ju4	tool/device/utensil/equipment/instrument
392	罗	108376	70.560650063607	luo1/luo2	fussy/talkative, subordinate in a gang of bandits, (surname)/gauze/to collect/to gather/to catch/to shift
393	字	108218	70.61657551731	zi4	letter/symbol/character/word
394	爱	108167	70.672474614972	ai4	to love/affection/to be fond of/to like
395	击	107513	70.728035735155	ji1	to hit/to strike/to break
396	流	107397	70.783536908262	liu2	to flow/to spread/to circulate/to move
397	备	107114	70.838891831176	bei4	to prepare/get ready/to provide or equip
398	兵	106982	70.894178538453	bing1	soldiers/a force/an army/weapons/arms/military/warlike
399	连	106814	70.949378425827	lian2	(surname)/even/as/join/to link/successively
400	调	106379	71.004353511667	diao4/tiao2	mode (music)/to move (troops)/tune/tone/melody/to transfer, harmonize/reconcile/blend/suit well/provoke/incite
401	深	105924	71.059093460271	shen1	deep/profound
402	商	105406	71.113565714176	shang1	commerce/consult
403	算	105293	71.16797957136	suan4	regard as/to figure/to calculate/to compute
404	质	104560	71.22201462504	zhi4	hostage/substance/nature/quality
405	团	104151	71.2758383136	tuan2	regiment/round/circular/group/society, dumpling
406	集	104019	71.329593786523	ji2	to gather/to collect/collected works
407	百	103938	71.383307399849	bai3	hundred
408	需	103832	71.436966233952	xu1	to require/to need/to want/necessity/need
409	价	103634	71.490522744597	jia4/jie	price/value/valence (on an atom), great/good/middleman/servant
410	花	103367	71.543941273612	hua1	flower/blossom/to spend (money, time)/fancy pattern
411	党	103165	71.59725541203	dang3	party, party/association/club/society
412	华	103158	71.650565932951	hua2/hua4	(abbreviation for) China/(surname) Hua/magnificent/splendid/flowery, (surname)/name of a mountain
413	城	102833	71.703708498704	cheng2	city walls/city/town
414	石	102149	71.756497583425	dan4/shi2	10 pecks, rock/stone
415	级	102018	71.809218969293	ji2	level/grade/rank/step
416	整	100910	71.861367757232	zheng3	exactly/in good order/whole/complete/entire/in order/orderly
417	府	100771	71.913444712037	fu3	prefecture/mansion
418	离	100744	71.965507713643	li2	to leave/to depart/to go away/from
419	况	100680	72.017537641001	kuang4	moreover/situation
420	亚	100251	72.069345867536	ya4	Asia/Asian/second/next to/inferior
421	请	100226	72.121141174443	qing3	to ask/to invite/please (do sth)/to treat (to a meal, etc)/to request
422	技	99790	72.172711163031	ji4	skill
423	际	99412	72.224085806838	ji4	border/edge/boundary/between/among/interval/while
424	约	99148	72.27532401937	yao1/yue1	weigh, appointment/agreement/to arrange/to restrict/approximately
425	示	98963	72.326466626652	shi4	to show/reveal
426	复	98822	72.377536367229	fu4	again/recover/reply to a letter/to repeat/to duplicate, repeat, double, overlap
427	病	98692	72.42853892574	bing4	ailment/sickness/illness/disease/fall ill/sick/defect
428	息	98447	72.479414871892	xi1	news/interest/breath/rest
429	究	98377	72.530254643084	jiu1	after all/to investigate/to study carefully
430	线	98261	72.581034467202	xian4	thread/string/wire/line
431	似	98057	72.631708867151	si4	to seem/to appear/similar/like/to resemble
432	官	97897	72.682300581479	guan1	official/government
433	火	97760	72.732821496244	huo3	fire
434	断	97235	72.783071098813	duan4	absolutely/decidedly (in negative constructions)/break/to judge
435	精	97135	72.833269022869	jing1	energy/perfect/excellent/refined/very/proficient
436	满	96954	72.883373408815	man3	Manchurian/to fill/to fulfill/filled/packed
437	支	96814	72.933405444842	zhi1	(a measure word)/to support/to sustain/to erect/to raise/branch/division/to draw money
438	视	96326	72.983185289724	shi4	to look at/to regard/to inspect
439	消	96263	73.032932577142	xiao1	consume/news/subside/to disappear/to vanish
440	越	95657	73.082366692768	yue4	to exceed/to climb over/to surpass/the more ... the more
441	器	95444	73.131690733161	qi4	device/tool/utensil
442	容	95407	73.180995652504	rong2	to hold/to contain/to allow/appearance/look/countenance
443	照	95020	73.230100575999	zhao4	according to/in accordance with/to shine/to illuminate/to reflect/photograph
444	须	94903	73.279145035634	xu1	beard/necessary/must, beard/mustache
445	九	94580	73.328022573671	jiu3	nine/9
446	增	93869	73.376532677476	zeng1	to increase/to expand/to add
447	研	93761	73.424986968488	yan2	grind fine/study/research
448	写	93710	73.473414903457	xie3	to write
449	称	93638	73.521805629897	chen4/cheng1/cheng4	balanced/to fit/well-off/suitable, to call/to praise/to weigh/to estimate/to consider/to call/to address/to name/to say/commend, steelyard
450	企	93453	73.570100751086	qi3	plan a project/stand on tiptoe
451	八	92700	73.618006733069	ba1	eight/8
452	功	92052	73.665577838286	gong1	merit/achievement/result/service/accomplishment
453	吗	91639	73.712935511241	ma3/ma	morphine, (question tag)
454	包	91240	73.760086986928	bao1	to cover/to wrap/to hold/to include/to take charge of/package/wrapper/container/bag/to hold or embrace/bundle/packet/to contract (to or for)
455	片	90559	73.806886531938	pian1/pian4	disc/sheet, a slice/piece/flake/thin/slice
456	史	90469	73.853639566285	shi3	history
457	委	90263	73.900286142895	wei1/wei3	crooked, give up/indeed/to commission
458	乎	90127	73.946862436727	hu1	(interrog. part.)
459	查	90039	73.993393253467	cha2/zha1	to research/to check/to investigate/to examine/to refer to/to search, (surname)
460	轻	89852	74.039827431387	qing1	light/easy/gentle/soft/reckless/unimportant/frivolous/small in number/unstressed/neutral/soft
461	易	89730	74.08619856152	yi4	(surname)/change/easy/simple
462	早	89623	74.132514395644	zao3	early/morning
463	曾	89328	74.178677778153	ceng2/zeng1	(refers to something that happened previously)/already/at some time in the past/before/once, (surname)/great-grand (father)
464	除	89272	74.224812220695	chu2	remove/do away with/wipe out/divide/except
465	农	88412	74.270502228021	nong2	agriculture
466	找	88247	74.3161069658	zhao3	to try to find/to look for/to call on (sb)/to find/to seek/to return/to look for
467	装	88143	74.361657957924	zhuang1	adornment/adorn/costume/dress/clothing
468	广	87900	74.407083371261	guang3	wide/numerous/to spread
469	显	87825	74.452470025713	xian3	prominent/conspicuous
470	吧	87536	74.497707329261	ba1/ba	(onomat.)/dumb, (modal particle indicating polite suggestion)/...right?/...OK?
471	阿	87159	74.542749804813	a1/a4/a/e1	an initial particle/prefix to names of people, (phonetic character), (final part.)/(interj.), flatter
472	李	86593	74.587499779979	li3	(a surname)/plum
473	标	86324	74.632110739943	biao1	the topmost branches of a tree/surface/sign/to mark/(outward) sign/indication/prize/award/bid
474	谈	86089	74.676600255401	tan2	to speak/to talk/to converse/to chat/to discuss/(surname)
475	吃	85976	74.721031374139	chi1/ji2	eat/eradicate/destroy/receive, eat, stammer
476	图	85957	74.765452673959	tu2	diagram/to plan/picture/drawing/chart
477	念	85953	74.809871906639	nian4	read aloud, to read aloud
478	六	85830	74.854227574747	liu4	six/6
479	引	85740	74.898536732193	yin3	to lead/to divert (water)/to guide
480	历	85487	74.942715143	li4	calendar, to experience/to undergo/to pass through/all/each/every/calendar
481	首	85036	74.986660483712	shou3	head/chief/first (occasion)/first (thing)/measure word for poems
482	医	84620	75.030390841807	yi1	medical/medicine/doctor/to cure/to treat
483	局	84587	75.074104145992	ju2	narrow, (a measure word used for games) set or round office/situation/office
484	突	84474	75.117759053458	tu1	to dash/to move forward quickly
485	专	84361	75.161355564203	zhuan1	for a particular person, occasion, purpose/focused on one thing/special/expert/particular (to sth)/concentrated/specialized, concentrated/specialized
486	费	84359	75.204951041378	fei4	to cost/to spend/fee/wasteful/expenses/(surname)
487	号	84335	75.24853411571	hao2/hao4	roar/cry, day of a month/(suffix used after) name of a ship/(ordinal) number
488	尽	84270	75.292083599008	jin3/jin4	to the utmost, to use up/to exhaust/to end/to finish/to the utmost/exhausted/finished/to the limit (of sth)
489	另	83702	75.33533954835	ling4	other/another/separate/separately
490	周	83366	75.378421857886	zhou1	(surname)/complete/encircle/circuit/lap/week/cycle/all/every/attentive/thoughtful, bestow alms, cycle/week
491	较	82870	75.421247841996	jiao4	clear/distinct/compare/comparatively
492	注	82869	75.46407330932	zhu4	to inject/to pour into/to concentrate/to pay attention/to note/to comment on/to record/to register/to annotate, annotate
493	语	82805	75.506865702396	yu3/yu4	dialect/language/speech, tell to
494	仅	82729	75.549618819801	jin3	barely/only/merely
495	考	82688	75.592350749016	kao3	to check/to verify/to test/to examine
496	落	82641	75.63505838933	la4/luo4	leave behind, alight/to fall/to drop (behind)
497	青	82619	75.677754660371	qing1	green (blue, black)
498	随	82599	75.720440595709	sui2	to follow/to comply with/to allow/(surname)
499	选	82498	75.763074335748	xuan3	to choose/to pick/to select/to elect
500	列	82418	75.805666732977	lie4	to arrange/to line up/row/file/series
501	武	81863	75.847972314456	wu3	martial/military
502	红	81852	75.890272211298	hong2	bonus/popular/red/revolutionary
503	响	81702	75.932494590371	xiang3	to make a sound/to sound/to ring/(a measure word for sound)/loud
504	虽	81097	75.974404314437	sui1	although/even though
505	推	80933	76.01622928574	tui1	push/refuse (responsibility)/shove
506	势	80705	76.057936430033	shi4	conditions/influence/tendency
507	参	80663	76.099621869351	can1/shen1	take part in/participate/join/attend/to join/unequal/varied/irregular/to counsel/uneven/not uniform, ginseng
508	希	80460	76.141202401286	xi1	rare/infrequent
509	古	80454	76.18277983251	gu3	ancient/old
510	众	80390	76.224324189485	zhong4	multitude
511	构	80364	76.265855110047	gou4	Broussonetia papyrifera/to construct/to form/to make up/to compose
512	房	80320	76.307363292064	fang2	house
513	半	80183	76.348800674516	ban4	half/semi-/incomplete/(after a number) and a half/half
514	节	80074	76.390181727389	jie2/jie1	festival/section/segment/point/part/to economize/to save/temperate
515	土	79809	76.431425832202	tu3	earth/dust
516	投	79708	76.472617741715	tou2	to throw/to send
517	某	79482	76.513692857789	mou3	(used before measure word and noun) some/(a) certain/so and so
518	案	79395	76.554723013555	an4	(legal) case/incident/record/file/table
519	黑	78896	76.59549529354	hei1	black/dark
520	维	78877	76.636257754606	wei2	to preserve/to maintain/to hold together/dimension
521	革	78685	76.676920992927	ge2	leather/remove
522	划	78648	76.717565110198	hua2/hua4	to row, to delimit/to transfer/to assign/to differentiate/to mark off/to draw (a line)/to delete/stroke of a Chinese character
523	敌	78620	76.758194757486	di2	enemy/match
524	致	78238	76.798626992851	zhi4	fine and close, to send/to devote/to deliver/to cause/to convey
525	陈	77914	76.838891789834	chen2	arrange/exhibit/narrate/tell/old/stale/a surname/to state/to display/to explain/(surname)
526	律	77818	76.879106975443	lu:4/lv4	law
527	足	77385	76.919098393089	zu2	foot/to be sufficient
528	态	77219	76.959004024402	tai4	attitude
529	护	76993	76.998792862275	hu4	protect
530	七	76766	77.038464389923	qi1	seven/7
531	兴	76760	77.07813281686	xing1/xing4	flourish/it is the fashion to/to become popular, interest
532	派	76750	77.117796075945	pai4	clique/school/group/faction/to dispatch
533	孩	76620	77.157392152963	hai2	child
534	验	76542	77.19694792074	yan4	to examine/to test/to check
535	责	76377	77.236418418971	ze2	duty/responsibility/to reproach/to blame
536	营	76372	77.275886333275	ying2	army/to deal in/to trade/to operate/to run/camp/nourishment/to manage
537	星	76320	77.315327374752	xing1	star/satellite/small amount
538	够	76181	77.354696583096	gou4	to reach/to be enough
539	章	76098	77.394022898274	zhang1	(surname)/chapter/seal/section
540	音	76043	77.433320790269	yin1	sound/noise/news
541	跟	75958	77.472574755528	gen1	to follow/to go with/heel/with/and
542	志	75904	77.511800814389	zhi4	the will, sign/mark/to record/write a footnote
543	底	75728	77.550935919067	de/di3	(possessive part.)/(subor. part.), background/bottom/base
544	站	75402	77.589902551791	zhan4	station/to stand/to halt/to stop
545	严	75278	77.628805103158	yan2	(air or water) tight/stern/serious/strict/severe
546	巴	74917	77.667521095092	ba1	(suff. for certain nouns)/to hope/to wish/Palestinian, Palestine (abbrev.)/Pakistan (abbrev.)/Pascal (unit of pressure)
547	例	74579	77.70606241365	li4	example/precedent/rule/case/instance
548	防	74459	77.744541717992	fang2	to protect/to defend/to guard (against)
549	族	74174	77.78287373857	zu2	race/nationality/ethnicity/clan
550	供	74168	77.821202658438	gong1/gong4	offer (information etc.)/supply, offer/sacrificial offering/trial statement/confession
551	效	74009	77.859449409469	xiao4	imitate, effect/efficacy/imitate
552	续	73927	77.897653784119	xu4	continue/replenish
553	施	73861	77.935824050951	shi1	(surname)/distribute (alms)/to do/to execute/to carry out
554	留	73287	77.973697683115	liu2	leave (message)/to retain/to stay/to remain/to keep/to preserve
555	讲	73220	78.011536690675	jiang3	to talk/speech/to speak/to tell/to explain
556	型	73216	78.049373631094	xing2	model
557	料	72778	78.086984219625	liao4	material/stuff/grain/feed/to expect/to anticipate/to guess
558	终	72533	78.124468195797	zhong1	end/finish
559	答	72421	78.161894292035	da1/da2	to answer/agree, reply/answer/return/respond/echo
560	紧	72300	78.199257857271	jin3	tight/nervous/strict
561	黄	72199	78.236569227208	huang2	(surname)/sulfur/yellow
562	绝	72074	78.273815999004	jue2	cut short/extinct/to disappear/to vanish/absolutely/by no means
563	奇	71919	78.310982669104	ji1/qi2	odd (Num), strange/odd/weird/wonderful
564	察	71894	78.348136419576	cha2	examine/inquire/observe/inspect/look into/to examine
565	母	71462	78.385066918869	mu3	female/mother
566	京	71245	78.421885275788	jing1	capital/Beijing (abbrev.)
567	段	71172	78.458665907392	duan4	(surname)/paragraph/section/segment
568	依	70632	78.495167475024	yi1	according to/depend on/near to
569	批	70580	78.531642169828	pi1	to ascertain/(measure word for batches, lots)/to act on/to criticize/to pass on
570	群	70459	78.568054333631	qun2	crowd/flock/group
571	项	70453	78.604463396724	xiang4	(surname)/back of neck/item/thing
572	故	70067	78.640672980754	gu4	happening/instance/reason/cause/deceased/old
573	按	69984	78.676839671619	an4	to press (with the hand)/to push/to control/to restrain/to check/pressing down (brush movement in painting)/according to/in the light of
574	河	69687	78.712852877298	he2	river
575	米	69668	78.74885626406	mi3	(measure word) meter/rice
576	围	69641	78.784845697623	wei2	to circle/to surround
577	江	69602	78.820814976566	jiang1	river
578	织	69482	78.856722241292	zhi1	weave
579	害	69462	78.892619170316	hai4	to do harm to/to cause trouble to/harm/evil/calamity
580	斗	69456	78.928512998629	dou3/dou4	Chinese peck, to fight/to battle/to struggle/to incite, fight/incite
581	双	69440	78.96439855838	shuang1	two/double/pair/both
582	境	69360	79.000242775321	jing4	border/place/condition/boundary/circumstances/territory
583	客	69108	79.035956762407	ke4	customer/visitor/guest
584	纪	69045	79.07163819203	ji4	discipline/age/era/period/order/record
585	采	68946	79.107268459924	cai3/cai4	to pick/to pluck/to collect/to select/to choose/to gather, affairs/gather, allotment to a feudal noble
586	举	68924	79.142887358546	ju3	to lift/to hold up/to cite/to enumerate/to act/to raise/to choose/to elect
587	杀	68776	79.178429772967	sha1	to kill/to murder/to slaughter
588	攻	68747	79.21395720062	gong1	to attack/to accuse/to study
589	父	68576	79.249396258015	fu4	father
590	苏	68487	79.284789321532	su1	loquacious/nag, revive, (plant)/place name/revive
591	密	68475	79.320176183628	mi4	secret/confidential/close/thick/dense
592	低	68424	79.355536689683	di1	to lower (one's head)/to let droop/to hang down/low/to incline/beneath/low
593	朝	68380	79.390874457191	chao2/zhao1	to face/towards/facing/direct/a dynasty/the imperial court/(abbr.) Korea, esp. N. Korea, morning
594	友	68196	79.426117136234	you3	friend
595	诉	68147	79.461334492806	su4	complain/sue/tell
596	止	68082	79.496518258344	zhi3	to stop/toe
597	细	67915	79.531615720765	xi4	fine/minutely/thin/slender
598	愿	67915	79.566713183186	yuan4	sincere/willing, hope/wish/desire/ready/willing
599	千	67843	79.601773437077	qian1	thousand, a swing
600	值	67732	79.636776327818	zhi2	value/(to be) worth/to happen
601	仍	67490	79.671654156556	reng2	still/yet/to remain
602	男	67405	79.706488058558	nan2	male
603	钱	67304	79.741269765261	qian2	(surname)/coin/money
604	破	67268	79.7760328677	po4	to break/to split/broken/damaged/worn out
605	网	67118	79.810718452368	wang3	net/network, a net
606	热	67051	79.845369412433	re4	heat/to heat up/fervent/hot (of weather)/warm up
607	助	66867	79.879925284032	zhu4	to help/to assist
608	倒	66634	79.914360744695	dao3/dao4	to fall/to collapse/to topple/to change/to fail/bankrupt, upset/turn over/to tip/to pour/to go home/to the contrary/inverted
609	育	66551	79.948753312192	yu4	nourish/to rear
610	属	66374	79.98305440872	shu3/zhu3	belong to/category/be subordinate to/genus (taxonomy)/be born in the year of (one of the 12 animals)/family members/dependants, join together/fix one's attention on/concentrate on
611	坐	66293	80.017313645653	zuo4	to sit/to take a seat/to take (a bus, airplane etc.)
612	帝	66035	80.05143955202	di4	emperor
613	限	66018	80.08555667304	xian4	limit/bound
614	船	65883	80.119604028067	chuan2	a boat/vessel/ship
615	脸	65727	80.153570764613	lian3	face
616	职	65272	80.187302363923	zhi2	office/duty
617	速	65094	80.220941975479	su4	fast/rapid/quick
618	刻	65015	80.254540761009	ke4	quarter (hour)/(a measure word)/to carve/to engrave/to cut/oppressive
619	乐	64965	80.288113707282	le4/yue4	(surname)/happy/laugh/cheerful, (surname)/music
620	否	64772	80.321586914025	fou3/pi3	to negate/to deny/not, clogged/evil
621	刚	64622	80.354982602997	gang1	hard/firm/strong/just/barely/exactly
622	威	64559	80.388345734506	wei1	power/might/prestige
623	毛	64522	80.421689744964	mao2	hair/pore/fur
624	状	64495	80.455019802224	zhuang4	accusation/suit/state/condition/strong/great
625	率	64453	80.488328154509	lu:4/shuai4/lv4	rate/frequency, to lead/command
626	甚	64438	80.521628755016	shen4	very/extremely/more (than)
627	独	64201	80.554806877447	du2	alone/independent/single/sole/only
628	球	63913	80.587836165759	qiu2	ball/sphere
629	般	63739	80.620775533457	ban1	sort/kind/class/way/manner
630	普	63570	80.653627564467	pu3	general/popular/everywhere/universal
631	怕	63520	80.686453756221	pa4	to be afraid/to fear
632	弹	63417	80.719226719106	dan4/tan2	crossball/bullet/shot/shell/ball, impeach/to pluck a string/to play (a stringed musical instrument with fingers)
633	校	63200	80.751887539617	jiao4/xiao4	proofread/to check/to compare, school
634	苦	63194	80.784545259417	ku3	bitter/intensely/miserable/painful
635	创	63156	80.817183341382	chuang1/chuang4	a wound/cut/injury/trauma, begin/initiate/inaugurate/start/create
636	假	62691	80.849581118259	jia3/jia4	fake/false/artificial/to borrow/if/suppose, vacation
637	久	62588	80.881925666267	jiu3	(long) time/(long) duration of time
638	错	62401	80.914173575455	cuo4	mistake/error/blunder/fault/cross/uneven/wrong
639	承	62285	80.946361537568	cheng2	to bear/to carry/to hold/to continue/to undertake/to take charge/owing to/due to/to receive
640	印	62179	80.978494720456	yin4	stamp/seal/mark/print/India (abbrev.)
641	晚	62142	81.010608782294	wan3	evening/night/late
642	兰	61951	81.042624138172	lan2	orchid
643	试	61912	81.074619339429	shi4	to test/to try/experiment/examination/test
644	股	61861	81.106588184644	gu3	share/portion/section/part/thigh/(a measure word, e.g. use with electric current)/whiff
645	拿	61798	81.138524472396	na2	to hold/to seize/to catch/to apprehend/to take
646	脑	61647	81.170382725593	nao3	brain
647	预	61534	81.202182582069	yu4	to advance/in advance/beforehand/to prepare
648	谁	61528	81.233979337835	shei2/shui2	who, who
649	益	60896	81.265449485395	yi4	benefit/increase
650	阳	60867	81.296904646187	yang2	positive (electric.)/sun
651	若	60736	81.328292108126	ruo4	to seem/like/as/if
652	哪	60708	81.359665100081	na3/na/nei3	how/which, (final part. preceded by N), which (followed by M or Num)
653	微	60484	81.390922332166	wei1	micro/tiny/miniature
654	尼	60474	81.422174396399	ni2	Buddhist nun/(often used in phonetic spellings)
655	继	60428	81.453402688517	ji4	to continue/to follow after/then/afterwards/to go on with/to succeed/to inherit
656	送	60182	81.484503851491	song4	to deliver/to carry/to give (as a present)/to present (with)/to see off/to send
657	急	60141	81.515583826275	ji2	hurried/worried
658	血	59944	81.546561994387	xie3/xue4	blood, blood
659	惊	59724	81.57742646977	jing1	to start/to be frightened/to be scared/alarm
660	伤	59632	81.60824340092	shang1	injure/injury/wound
661	素	59100	81.638785402379	su4	plain/element
662	药	59090	81.669322235986	yao4	medicine/drug/cure
663	适	58927	81.699774833616	shi4	to fit/to suit
664	波	58859	81.730192289857	bo1	wave/ripple/storm/surge
665	夜	58839	81.760599410396	ye4	night
666	省	58642	81.790904724263	sheng3/xing3	frugal/save/to omit/to leave out/to save (money)/province, comprehend/introspect/visit
667	初	58587	81.821181614947	chu1	at first/(at the) beginning/first/junior/basic
668	喜	58449	81.851387189283	xi3	to be fond of/to like/to enjoy/to be happy/to feel pleased/happiness/delight/glad
669	卫	58408	81.881571575428	wei4	to guard/to protect/to defend/(surname)
670	源	58145	81.911620047083	yuan2	root/source/origin
671	食	58110	81.941650431259	shi2/si4	animal feed/eat/food, to feed
672	险	58047	81.971648257971	xian3	danger (ous)/rugged
673	待	57757	82.001496216993	dai1/dai4	stay/delay, wait/treat/deal with/need/about/intending to do something
674	述	57744	82.031337457809	shu4	to state/to tell/to narrate/to relate
675	陆	57430	82.061016428093	liu4/lu4	six (fraud-proof), (surname)/shore/land/continent
676	习	57329	82.090643203078	xi2	to practice/to study/habit
677	置	57255	82.120231735963	zhi4	to install/to place/to put
678	居	56307	82.149330356541	ju1	reside
679	劳	56119	82.178331821513	lao2	toil
680	财	56037	82.207290910104	cai2	money/wealth/riches/property/valuables
681	环	55971	82.236215890876	huan2	bracelet/ring (not for finger)/to surround/to loop/loop
682	排	55938	82.265123817739	pai2/pai3	a platoon/line up, row of logs or boards
683	福	55871	82.293997119998	fu2	good fortune
684	纳	55597	82.32272882313	na4	to accept/to pay (tax etc.)
685	欢	55294	82.351303940366	huan1	joyous/happy/pleased
686	雷	55226	82.379843916213	lei2	(surname)/thunder
687	警	55189	82.40836477101	jing3	to alert/to warn
688	获	55064	82.436821027665	huo4	to catch/to obtain/to capture, reap/harvest
689	模	54891	82.465187880491	mo2	imitate/model/norm/pattern
690	充	54812	82.493513907293	chong1	fill/satisfy/fulfill/to act in place of/substitute/sufficient/full
691	负	54616	82.521738644207	fu4	lose/negative (math. etc.)/to bear/to carry (on one's back)
692	云	54510	82.549908601898	yun2	(classical) to say, cloud/(abbr.) for Yunnan/surname
693	停	54453	82.578049102836	ting2	to stop/to halt
694	木	54433	82.606179268071	mu4	tree/wood
695	游	54262	82.634221063048	you2	to walk/to tour/to roam/to swim/to travel, to roam/travel
696	龙	54169	82.662214797007	long2	dragon/imperial/Long (a surname)
697	树	54037	82.690140315329	shu4	tree
698	疑	53982	82.718037410469	yi2	to doubt/to misbelieve/to suspect
699	层	53705	82.745791356126	ceng2	a measure word for layers/laminated/repeated/floor/story (of a building)/layer/(math.) sheaf
700	冷	53460	82.773418689425	leng3	cold
701	洲	53429	82.801030002385	zhou1	continent/island
702	冲	53378	82.828614959303	chong1/chong4	to rinse/to collide/to water/to rush/to dash (against)/to wash out/to charge/highway/public road, dash against, strong/powerful/forceful/dynamic/to punch, of great force/towards
703	射	53184	82.856099659905	she4	radio- (chem.)/shoot
704	略	53068	82.883524413431	lue4	plan/strategy/outline/summary/slightly/rather/to rob/to plunder/to summarize
705	范	53033	82.910931079478	fan4	pattern/model/example/(surname)
706	竟	53033	82.938337745524	jing4	unexpectedly/actually/to go so far as to/indeed
707	句	52891	82.965671028082	ju4	(a measure word, for sentences or lines of verse)/sentence
708	室	52846	82.992981055308	shi4	room
709	异	52735	83.020233719385	yi4	(interj.)/raise/to stop, different/unusual/strange
710	激	52723	83.047480182039	ji1	to arouse/to incite/to excite/to stimulate/sharp/fierce/violent
711	汉	52656	83.07469202009	han4	Chinese/name of a dynasty
712	村	52603	83.101876468529	cun1	village
713	哈	52475	83.12899476847	ha1/ha3	laughter/yawn, a Pekinese/a pug
714	策	52394	83.156071208816	ce4	method/plan/policy/scheme
715	演	52394	83.183147649161	yan3	to develop/to evolve/to practice/to perform/to play/to act
716	简	52280	83.210165176002	jian3	simple
717	卡	52244	83.237164098577	ka3/qia3	to check/to stop/to block/card, customs station/to be choked/to fasten/to clip/to wedge/checkpost
718	罪	52068	83.264072066969	zui4	guilt/crime/fault/blame/sin
719	判	52045	83.290968149302	pan4	to judge/to sentence/to discriminate/to discern
720	担	51792	83.317733484997	dan1/dan4	to undertake/to carry/to shoulder/to take responsibility, a picul (133.33 lbs.)/burden/a load/responsibility
721	州	51533	83.344364973341	zhou1	(United States) state/province/sub-prefecture
722	静	51401	83.370928246048	jing4	still/calm/quiet/not moving
723	退	51272	83.397424853473	tui4	retreat/to decline/to move back/to withdraw
724	既	51208	83.423888386648	ji4	already/since/both... (and...)
725	衣	51134	83.450313677724	yi1/yi4	clothes, gown/to dress/to wear
726	您	51094	83.476718297395	nin2	you (formal)
727	宗	50799	83.50297046545	zong1	school/sect/purpose/model/ancestor/family
728	积	50720	83.529181807481	ji1	to amass/to accumulate/to store/old/long-standing
729	余	50601	83.55533165208	yu2	extra/surplus/remaining/after/I/me
730	痛	50459	83.58140811319	tong4	ache/pain/sorrow
731	检	50413	83.607460802183	jian3	to check/to examine/to inspect
732	差	50349	83.633480416929	cha1/cha4/chai1/ci1	difference/discrepancy/to differ/error/to err/to make a mistake, differ from/short of/to lack/poor, send/a messenger/a mission/to commission, uneven
733	富	50273	83.659460756004	fu4	rich
